tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia
CC,5870697456,Laura Rodríguez,04091999,41,54,41,42,1
TI,8807831531,Juan Hurtado,08081971,41,83,41,55,0
TI,9172951330,Marcela Martínez,11081924,41,100,41,26,0
CE,7897516331,Carlos Cifuentes,04061940,73,45,73,53,0
TI,3102732259,María García,06021972,76,26,76,98,1
TI,7721058268,David Martínez,27021979,23,22,23,3,0
CE,1013550071,David Hurtado,26021991,88,60,88,60,0
CC,1508060158,Sofía Cifuentes,06071933,13,54,13,2,1
TI,0450028638,Ana Martínez,11111982,50,41,50,98,1
TI,0357844185,Daniela Cartagena,01091954,50,21,50,30,0
CC,3144815971,Gabriela Perez,25062004,54,58,54,53,0
TI,4106063054,Marcela Hernández,28111996,52,31,52,88,0
CC,0710586555,Daniela López,10101954,23,38,23,44,0
CC,1184313518,Luis Cartagena,16091926,66,4,66,97,1
CC,1357621840,Sofía Rodríguez,11051965,27,79,27,42,0
CE,2304546730,David Cartagena,13061977,20,54,20,95,0
CE,7380992760,María García,13091981,54,100,54,16,0
CE,2985992786,Laura Perez,01012000,50,75,50,100,0
CC,3080582682,Melissa Perez,18111960,18,60,18,78,1
TI,5778517490,Juan Perez,16071981,95,92,95,11,1
TI,2260819373,Sofía Castaneda,04021967,23,53,23,36,1
CE,1733519134,Ana Hurtado,26051986,5,16,5,22,1
TI,8292298663,María Murillo,21122007,81,36,81,77,0
CC,0289884490,Marcela Rodríguez,17101988,73,31,73,88,0
TI,8805651555,Marcela Hurtado,02041980,41,25,41,60,0
CE,3868786284,Melissa Hurtado,14041960,66,95,66,86,1
CE,4157569759,David Hernández,16101945,66,29,66,3,1
CC,5696341642,Melissa Murillo,15051947,85,97,85,38,0
CC,8151341381,Gabriela Murillo,25071943,23,87,23,65,0
CE,0544350630,Carlos Martínez,05121977,25,13,25,47,1
CE,8536335835,Juan Perez,08101947,41,98,41,97,0
TI,5152342814,Laura Hernández,18101938,76,47,76,90,1
TI,0475164258,Luis Murillo,02022002,97,53,97,86,1
CC,6823931223,Marcela Rodríguez,10051928,68,10,68,15,1
TI,0019384513,Marcela Murillo,05121947,85,44,85,88,1
CE,2272185581,Miguel Perez,23121958,63,68,63,93,1
TI,2676869151,Juan Castaneda,04081945,76,29,76,81,0
CC,5757199222,Luis García,26121992,70,4,70,67,0
TI,9761019116,Carlos López,09011997,52,38,52,55,0
CC,2356190257,Sofía García,11011981,63,87,63,11,1
CE,0780010157,Melissa Hernández,09021948,5,3,5,81,0
CE,6368759777,Ana Murillo,06122005,86,15,86,24,0
TI,7478322840,Daniela García,01061924,94,20,94,44,0
TI,9815130095,Daniela Martínez,18041961,25,31,25,19,0
CC,7107392439,Marcela Murillo,25031976,13,68,13,29,1
CE,1415148432,Miguel Cartagena,22091968,15,4,15,21,1
CE,4504502723,Sofía González,12061953,73,16,73,55,0
CE,5848000954,Luis Hurtado,08081952,25,98,25,87,1
CE,7344742613,Melissa Martínez,25061942,97,22,97,44,1
TI,3428316579,Carlos Hurtado,25081958,54,11,54,92,1
CC,5287647982,Gabriela Castaneda,05101940,19,16,19,42,1
CC,7883277793,Carlos Perez,12061954,47,31,47,91,0
CC,3620061068,Manuela Martínez,03081951,54,11,54,73,1
TI,0298744725,Ana Castaneda,01111982,54,34,54,25,0
TI,0880507681,Gabriela Perez,13081969,11,38,11,20,0
TI,0537377901,Miguel Rodríguez,21091973,44,73,44,77,1
CE,9514684554,Marcela Cartagena,27051958,76,62,76,90,1
CC,7725597909,David González,11041925,19,40,19,79,0
TI,0502984939,Daniela González,01081935,95,25,95,62,1
TI,0395171410,Melissa Perez,05071932,70,100,70,43,0
TI,4803948965,Juan Perez,16112001,20,94,20,83,0
CE,1221368236,Marcela Cifuentes,07021965,94,62,94,59,0
TI,6737130111,María Hurtado,28121932,25,51,25,79,0
CE,4869345394,Luis Cartagena,23071999,99,15,99,62,0
TI,6274076608,Laura Hernández,18091947,99,60,99,21,1
CE,2080955137,Gabriela Perez,20012003,68,75,68,15,1
CC,5069906475,Daniela López,25122006,54,35,54,32,0
CE,3838801546,Daniela Castaneda,16051983,25,36,25,38,0
CC,6270034868,Sofía Cartagena,09121953,68,11,68,42,0
TI,7619568229,Melissa Cifuentes,06041990,88,86,88,3,0
CE,4664749622,Melissa Cartagena,05021937,95,21,95,93,1
TI,8104335772,María Martínez,26091986,18,58,18,10,0
CE,8789918597,María Hernández,21121999,91,53,91,55,0
CC,9753965098,Marcela Murillo,14101988,27,30,27,67,1
CE,4436672868,Marcela Perez,14031934,68,45,68,10,1
CC,3534432954,Sofía Cifuentes,17101970,66,34,66,38,0
TI,9026158049,Melissa García,09071985,85,98,85,25,0
CE,4180427718,Carlos Murillo,01021975,11,53,11,65,1
TI,1125273264,Marcela García,09061902,17,51,17,77,1
TI,7521708335,Daniela Rodríguez,06112006,95,31,95,4,0
CC,7104601259,Gabriela Murillo,09062006,86,38,86,99,0
CC,5363824101,María Cartagena,23121991,85,58,85,83,0
TI,1153075886,Luis García,13031990,70,40,70,91,1
CC,3233944204,Laura Hernández,12101973,25,45,25,97,0
TI,8215006563,María López,07031985,17,53,17,31,1
TI,8375913207,Manuela Murillo,26041974,8,100,8,11,1
TI,0698511786,Sofía López,08111961,99,15,99,11,1
TI,1534557852,Luis García,25011980,18,31,18,52,1
TI,9378831966,Manuela Martínez,27051998,18,62,18,31,0
TI,1747040403,María López,06121928,86,15,86,20,1
TI,8089013578,Luis Castaneda,11011946,70,78,70,75,1
CE,2594314136,Manuela Hernández,18101985,5,62,5,2,0
TI,2351375613,Ana Cifuentes,19021950,19,79,19,87,1
CC,9870532865,Miguel Perez,28051941,19,92,19,21,0
TI,3355797784,David García,08112014,13,65,13,94,0
CE,1059002112,Juan Martínez,02101972,94,99,94,20,1
CC,9656540923,Miguel Murillo,12091997,44,34,44,86,1
CC,7912534759,Miguel Castaneda,15052009,85,25,85,26,1
CE,4436545324,Ana Perez,26081956,95,2,95,95,1
CE,6616516467,Laura Castaneda,27101934,8,2,8,11,0
TI,1069226549,Juan González,25051946,47,51,47,100,0
CC,5902472595,Miguel Cartagena,03111924,5,31,5,34,1
CC,8986674100,Juan López,17071942,76,54,76,79,0
CC,0883326764,Luis García,07062007,68,21,68,51,0
CC,2585436193,María Cartagena,13061933,11,62,11,67,1
TI,5614622279,María Perez,16011931,47,74,47,78,0
CC,8051723095,María Cartagena,20111993,41,6,41,60,0
TI,9529693122,Laura Rodríguez,19071989,18,43,18,20,0
CC,4369783307,Ana Cartagena,16061981,5,40,5,68,1
TI,2679123086,Melissa Murillo,15071939,15,6,15,21,1
CE,9839682522,Laura Martínez,22051945,17,93,17,31,1
CE,6618523499,Luis Hernández,05092007,17,29,17,50,1
TI,6817519534,Manuela Castaneda,21091941,27,45,27,11,1
TI,7472340798,Sofía Perez,21051931,52,50,52,47,1
CC,4246911885,Marcela Martínez,22081995,66,98,66,93,0
TI,9093419830,María Murillo,08091997,95,100,95,92,0
CC,6542195488,Marcela Murillo,20111964,54,10,54,52,1
CE,7636332620,Laura Castaneda,21111958,15,26,15,45,0
TI,8206715147,Miguel Perez,17031949,5,42,5,58,0
CC,7928113585,Ana Hurtado,04071924,13,55,13,100,1
CC,1906628402,Manuela Rodríguez,09111941,86,32,86,16,1
TI,6070671077,David Hurtado,03022009,81,15,81,77,0
CE,6087113252,Laura Murillo,19011992,88,26,88,77,0
CE,2724591128,Ana González,19031990,81,16,81,90,0
CC,7622110942,Ana Rodríguez,18071942,44,34,44,35,1
CE,9318510193,Sofía Rodríguez,03011936,68,100,68,34,0
CE,0815116073,Melissa González,25031932,63,78,63,41,0
TI,7025074932,Daniela García,28092001,95,86,95,58,1
CC,5885472374,Carlos Hurtado,25021998,73,97,73,51,0
TI,5346108788,María Martínez,05091967,47,60,47,25,1
CC,7229663096,Juan Cartagena,16111950,76,62,76,24,1
CE,3313973925,Daniela Cifuentes,20081996,68,10,68,83,0
TI,5415925446,David García,04111994,50,93,50,21,1
CE,3872296701,Carlos González,27082002,63,10,63,38,1
TI,3266127665,Sofía López,09041993,20,24,20,83,1
CE,9781656838,María López,23071987,23,90,23,97,1
CE,7322115350,Daniela Martínez,24081948,73,6,73,51,1
CC,0969178983,Marcela Martínez,16081948,19,19,19,73,1
TI,1533948566,Miguel López,24031982,13,13,13,65,1
CC,7891659337,Carlos López,03011973,66,43,66,99,0
CC,7747767215,Luis González,07111927,86,93,86,99,0
CE,0613115115,María Perez,27121975,85,22,85,100,1
CC,6278041015,Ana Martínez,11041945,18,90,18,58,0
CE,0457239136,Ana Martínez,19011988,52,50,52,100,0
TI,0344853843,Gabriela Perez,02111972,88,19,88,99,0
CE,5942395945,David García,02121953,52,42,52,74,1
CE,8968587427,Carlos Hernández,03091983,52,44,52,95,1
CC,6644142491,Ana López,13031942,47,100,47,83,1
TI,7275762256,Luis Martínez,12031982,86,75,86,2,1
CC,7950057544,Laura Hernández,24061971,23,25,23,19,1
CE,2947793030,David Hernández,09071985,11,32,11,36,1
CC,3155071190,Ana López,16031996,18,75,18,13,1
CE,5993456084,Marcela Murillo,20061937,23,100,23,43,0
TI,8928254135,Carlos García,26031935,86,93,86,38,1
CE,0560551974,Marcela González,05091943,66,100,66,22,0
CC,6612493167,Laura Rodríguez,13021972,47,97,47,99,0
CE,5952835855,David Martínez,18041998,11,92,11,78,1
CE,4381988529,Laura Hurtado,05081933,52,94,52,34,1
CC,1351226693,Sofía Cartagena,08081967,81,86,81,58,1
CE,3442814687,Laura García,27091955,86,19,86,6,1
CC,4182782649,Miguel Hurtado,17111952,20,38,20,2,0
CE,6552652021,Carlos López,17011944,8,52,8,42,1
TI,9068940207,Laura García,26021980,27,50,27,88,1
CE,4050642044,María González,16081975,25,45,25,47,1
TI,2786007504,Ana Martínez,13112007,47,97,47,10,0
CE,1135519429,Laura Cifuentes,05101933,68,74,68,99,1
TI,5447469730,Daniela Cartagena,14101968,47,41,47,47,1
CC,4390438968,David González,01111939,81,65,81,3,0
CC,7690495014,Gabriela Hurtado,04011933,73,68,73,24,0
CC,3543545050,Gabriela Murillo,17071977,19,38,19,2,0
CC,3339706732,Juan González,28081959,20,77,20,90,1
CC,5633003040,Melissa López,07101993,63,26,63,3,1
CC,6003962632,Manuela Martínez,26112001,8,79,8,2,0
TI,5668804794,Ana Cifuentes,04121932,54,2,54,24,1
CC,0481565422,Daniela Perez,14111980,94,31,94,52,0
CE,5371200582,Carlos Rodríguez,03031960,8,83,8,90,0
TI,5208476992,Gabriela Murillo,12041993,15,35,15,88,1
CE,7814639090,Gabriela Castaneda,24111974,68,40,68,31,1
CE,1540068872,Gabriela Hernández,01072012,68,91,68,42,0
CC,1949409754,Sofía Hurtado,04061982,50,99,50,22,0
CE,5280734496,Daniela Murillo,15011970,99,13,99,2,1
TI,7772119296,Laura Cifuentes,22062001,81,58,81,51,0
CE,0042171879,Ana Hurtado,04071968,54,29,54,1,0
CE,9210009771,Gabriela López,23011989,23,59,23,50,0
CE,2472270725,Marcela Hernández,28021943,8,19,8,91,1
CE,3823820318,Sofía López,01092007,19,47,19,22,1
CC,9122144611,Carlos Hurtado,22031989,76,88,76,43,1
CC,1881814661,María Hurtado,09061956,54,35,54,45,0
CC,9738643437,Daniela González,18061985,15,90,15,51,0
TI,8879831092,Melissa Murillo,25121996,17,22,17,34,0
TI,6241925396,Marcela Perez,26032004,41,91,41,3,1
TI,8499791839,Manuela Cifuentes,18031982,17,26,17,100,1
TI,0040582873,Sofía Hurtado,19121933,50,22,50,91,0
CE,3044531304,Miguel Murillo,07041950,23,60,23,50,0
CC,7711974665,Melissa González,28031992,27,65,27,22,0
CE,2100151635,Daniela Murillo,04041967,19,43,19,10,0
CE,7725820740,Manuela Rodríguez,01011962,73,52,73,6,1
TI,7899388452,Juan Hernández,07011936,95,13,95,10,1
CE,8506820451,Sofía Perez,27061939,11,100,11,98,0
CE,9453486862,Marcela Cartagena,04011924,44,86,44,6,0
TI,5427383936,Laura Murillo,16121966,50,100,50,78,1
TI,5357554430,Daniela Martínez,05101946,47,86,47,16,1
CE,0019839727,Daniela Perez,01101923,54,22,54,98,1
CC,4838915662,Luis Cifuentes,18111985,19,94,19,93,1
CC,6505366852,Gabriela Cifuentes,24111934,11,58,11,67,1
CC,0416061402,Gabriela Perez,03021900,63,62,63,93,0
CC,9359907914,Luis Castaneda,15021985,97,65,97,45,1
TI,5238950150,Ana Martínez,07011975,73,44,73,87,1
CE,2627211711,Sofía Castaneda,25011932,63,86,63,87,1
CE,7484130929,Manuela Castaneda,12041925,17,19,17,54,0
CC,4320873568,Daniela López,08121936,23,1,23,75,0
CC,2766183322,Sofía Martínez,16111947,8,20,8,43,0
CE,0888750172,Manuela López,08041943,8,6,8,94,1
CC,8805160183,Miguel González,16101996,66,100,66,91,1
CE,2066406548,Juan Hurtado,28061975,95,42,95,83,0
CE,8576591266,Juan García,14061977,94,92,94,15,0
TI,6183041284,Ana Cifuentes,21111953,54,62,54,26,1
TI,1850860414,Daniela Cifuentes,11101932,18,45,18,74,0
CC,9311592653,Carlos Rodríguez,18071999,86,10,86,93,0
CC,5493332198,Carlos Castaneda,04071979,52,16,52,31,0
CC,3161495240,Marcela Cifuentes,18091990,68,43,68,60,1
TI,6194765033,David Perez,22121971,52,93,52,86,0
CE,3461476857,Ana Cifuentes,06031942,95,36,95,15,1
CC,5935986842,David Hernández,15081948,19,58,19,86,1
TI,9543414457,Marcela García,17061939,8,67,8,42,0
CC,8030777918,Laura Hurtado,13122009,91,87,91,62,1
CE,3822143796,Sofía Cartagena,14061949,11,65,11,81,0
CC,0725291776,Sofía Cifuentes,06021971,66,98,66,74,1
CE,6758343670,Sofía Murillo,16081958,23,43,23,77,1
TI,3838448223,Manuela Cifuentes,26121956,63,79,63,90,1
TI,3811691699,Melissa García,04031931,68,54,68,34,0
CE,4932178123,Juan Cifuentes,19012005,68,31,68,3,1
CE,6389739639,María Castaneda,09021953,54,73,54,97,0
CC,9148471491,Carlos Cifuentes,01031997,47,10,47,88,1
CC,0627236534,Gabriela Cartagena,17071957,18,6,18,20,0
CE,1453779846,Miguel Murillo,01071982,95,62,95,94,1
TI,0191423872,Miguel Rodríguez,02081925,63,13,63,67,0
TI,8477896130,Carlos Castaneda,06011945,86,100,86,91,0
CC,2183487140,Sofía Castaneda,28051940,81,13,81,58,1
CC,4543485828,Gabriela González,15051975,97,87,97,10,1
CC,4094336032,Carlos González,07101960,94,10,94,91,1
CE,6341405060,Manuela Hernández,18041948,85,43,85,32,0
TI,4879380811,Ana Martínez,09081994,18,55,18,11,1
CC,3617898747,Laura Martínez,12121997,85,10,85,10,0
CC,8360244150,Ana García,03091968,17,53,17,95,1
TI,3304461231,Ana Cartagena,28061929,17,22,17,79,0
CE,0841223998,Carlos Castaneda,18021982,25,100,25,32,0
CC,7812381692,Laura López,18041928,73,29,73,19,1
CE,5512238895,Daniela Castaneda,23091925,11,30,11,60,1
CC,1069068347,Juan López,04021976,8,29,8,51,1
TI,1860848044,Miguel Hernández,28051946,66,13,66,54,0
CE,5160174012,Gabriela Martínez,12022002,73,93,73,15,1
CC,2719802231,Juan Hernández,06111961,44,41,44,83,1
TI,3584667558,Ana Cartagena,16021971,81,26,81,98,1
CC,8600881911,Carlos Hurtado,10072006,17,79,17,25,0
TI,6471146159,Gabriela Castaneda,05071964,47,86,47,26,0
CC,5581504804,María López,06051926,47,30,47,36,1
CE,3878914677,Carlos Perez,05021958,76,34,76,54,0
TI,9758462270,Juan Martínez,14071965,27,2,27,58,1
CC,0611372840,María Hurtado,21051954,88,22,88,95,1
CE,9527657885,Melissa Castaneda,18091996,91,83,91,58,1
TI,4477902581,Luis García,16071957,8,22,8,53,0
CE,0452802017,Carlos Martínez,25031946,97,21,97,1,0
CC,4176475005,Melissa González,09071955,50,98,50,15,1
TI,1931639229,Melissa Cifuentes,11011934,63,34,63,74,0
CE,4852340865,Luis Cifuentes,18061935,86,55,86,90,1
CC,4187038937,Ana Cartagena,27032002,18,29,18,32,0
CE,7980220609,Manuela López,15081955,81,11,81,45,1
CC,0545588684,Manuela Murillo,16121973,94,55,94,16,1
CC,6962384303,Luis Murillo,02061969,17,4,17,13,0
CE,8986049609,Luis Cifuentes,28051996,73,44,73,43,0
TI,5262118689,Juan Castaneda,13121966,44,26,44,68,1
TI,8913970506,Laura Perez,28101974,85,21,85,73,1
TI,8382125333,Manuela Cifuentes,21011920,99,93,99,73,1
CE,2275858997,Miguel Castaneda,01061940,47,13,47,87,0
TI,3918539498,Melissa Martínez,22111966,8,25,8,22,1
CC,3497744709,Laura Hurtado,06071948,44,22,44,86,0
TI,9334949660,Sofía Cartagena,09041975,25,42,25,78,1
CE,5648075493,Melissa Murillo,01071930,19,21,19,67,1
TI,1389517090,Juan Rodríguez,21061947,27,74,27,88,1
CC,9032746249,Manuela Cifuentes,01021982,18,50,18,87,1
CC,2223637208,Manuela Perez,18071989,27,6,27,94,1
CE,5551290910,Carlos Cifuentes,01041932,68,29,68,100,0
CE,8438023035,Melissa López,14091989,81,25,81,68,1
CC,2539205118,David Castaneda,28091981,54,91,54,67,1
CE,8222082418,Sofía Cartagena,23031935,76,78,76,75,0
TI,4701251764,Sofía López,18101955,86,81,86,83,0
CC,4462522596,Carlos González,22091943,8,88,8,6,0
CC,5274909011,Miguel Cifuentes,15121993,8,59,8,47,1
CE,2948757790,Daniela Cartagena,13011955,76,54,76,4,0
TI,1343737505,Marcela Rodríguez,05041931,5,86,5,83,0
TI,7972438730,Carlos López,17011997,23,42,23,29,0
TI,0761593621,Ana Hernández,26102001,54,47,54,31,0
TI,8189574066,Juan López,15101936,11,53,11,6,1
CC,5233695062,David Cifuentes,27031940,63,41,63,83,1
CC,5802517347,Melissa González,21122022,11,54,11,60,0
CE,2816145578,Melissa Hurtado,09031986,17,38,17,68,0
CE,7139712831,Luis Rodríguez,06011933,27,29,27,100,0
CC,0497582538,Manuela López,06071930,99,79,99,2,1
TI,9728829526,Miguel Hurtado,18061953,27,10,27,26,1
CC,6616306035,David Hurtado,01071969,94,90,94,59,0
CE,2677560402,Melissa García,25101981,52,52,52,73,0
CC,3184975143,Melissa Castaneda,01081956,15,34,15,83,1
CE,1944541896,Manuela Cifuentes,06061973,25,19,25,47,1
CC,2671942459,David Castaneda,24041963,81,38,81,86,1
CC,0579072664,Marcela García,03101927,68,90,68,6,1
CE,7441133263,Miguel García,12052004,19,41,19,77,1
CE,7681004223,Miguel González,10031984,17,78,17,36,0
TI,1778575225,María Murillo,24101929,44,51,44,94,0
TI,4726803083,Miguel Murillo,09071932,41,74,41,47,1
CE,4142268295,Miguel Hurtado,03021962,47,29,47,41,1
CE,8561533182,Ana Cifuentes,12111931,23,74,23,59,0
TI,5831514319,Daniela González,28111983,20,2,20,38,0
CE,0499142677,Manuela Hurtado,17061937,73,20,73,36,0
CC,2088654323,Juan García,28061986,11,92,11,95,0
CC,2342929039,Carlos Hurtado,02021949,44,87,44,25,1
CE,1343976483,Juan Murillo,08021941,17,86,17,32,1
CC,1263185514,Carlos Rodríguez,12061961,52,90,52,79,0
CE,2870703878,María García,24041972,95,25,95,13,0
TI,8663639629,Marcela González,17121919,86,54,86,95,1
CC,4572285758,Marcela Cartagena,12031968,17,40,17,81,1
CE,0169217558,Ana Rodríguez,10091979,13,29,13,88,1
CC,3690921230,Miguel Rodríguez,23022002,66,97,66,31,0
CC,3867470328,Carlos López,02091989,25,13,25,31,1
TI,5394785457,Miguel López,07101960,25,90,25,50,0
CC,1762724979,Sofía Murillo,19071947,47,34,47,86,1
TI,8066809590,Carlos Rodríguez,25101949,66,20,66,91,1
CE,1419558970,Sofía Rodríguez,15081999,5,4,5,45,0
CE,9814917228,Luis García,27052019,95,26,95,60,1
CC,1506851148,Melissa Rodríguez,24041956,70,99,70,36,1
TI,5121906549,Sofía Hurtado,23071997,11,55,11,99,0
CC,8160895729,Manuela Hernández,08101988,85,98,85,59,1
TI,2415743234,Carlos Hurtado,24081930,70,25,70,81,1
CC,7609861849,Laura Rodríguez,14081982,44,58,44,44,1
TI,6510945060,Melissa Rodríguez,05071944,41,58,41,45,1
CE,2316259945,Ana García,21032001,18,54,18,19,0
TI,2009703498,Juan García,02071957,91,54,91,10,1
TI,5807715615,Marcela Castaneda,26081973,76,50,76,68,1
CE,4273509971,Sofía Hurtado,05061948,54,44,54,58,0
TI,8936974916,Laura López,10101978,23,54,23,40,1
TI,7298244164,María Martínez,22091955,23,97,23,30,1
TI,2888423716,Sofía Cifuentes,01121952,41,54,41,47,0
TI,9617535998,Gabriela Cartagena,07011990,15,13,15,88,0
CE,4085604439,David Murillo,17091924,85,42,85,11,1
CC,5115609129,Marcela Murillo,23071960,23,90,23,32,0
CC,9417536019,Carlos Martínez,19081929,41,4,41,38,0
TI,1608168625,María López,27061985,76,98,76,59,1
TI,9723151044,Gabriela García,08041991,11,54,11,22,0
TI,3281208001,Carlos Martínez,10051943,17,29,17,41,1
CC,2032227463,Luis Rodríguez,18021949,50,35,50,55,0
TI,2745227863,Manuela Castaneda,14111933,88,45,88,54,1
TI,3341845387,Daniela Martínez,28011954,5,21,5,2,1
CE,0831296723,Luis García,08121997,68,68,68,62,0
TI,1327565964,Melissa Hurtado,19061993,73,90,73,97,1
CE,1642087194,María Murillo,13111990,88,95,88,2,1
CE,1281737868,Melissa Murillo,17021969,50,38,50,4,1
TI,0664441325,Sofía Perez,15021940,8,4,8,47,1
CE,3382009578,David Hurtado,01011924,41,35,41,75,1
CE,9031889612,Gabriela Cartagena,16111951,20,26,20,100,1
CE,6362936037,David González,25121943,66,93,66,25,0
CC,8920621231,Melissa Perez,24061969,15,75,15,86,1
TI,0673911467,Miguel Rodríguez,19091945,17,6,17,54,0
CC,0717805023,David Rodríguez,03011987,18,92,18,77,1
CC,1329335778,Gabriela Hernández,13111977,86,4,86,95,0
CC,2003817279,Carlos López,22121931,52,45,52,51,0
CE,2979104981,Sofía Hernández,12081950,15,86,15,68,0
CC,0714431989,Gabriela Murillo,18021987,50,67,50,29,1
TI,7684231631,María García,26052000,81,100,81,83,0
CE,3177646028,Gabriela González,14031933,88,52,88,34,1
CE,9625640391,Miguel Hernández,04041908,94,68,94,2,1
CE,1535323117,Ana González,12041967,50,55,50,86,1
CC,2812765820,Miguel Cartagena,19061950,68,81,68,94,0
CC,1760573628,Ana Castaneda,25071950,91,88,91,52,1
CE,1571469423,Daniela Rodríguez,12011965,27,73,27,88,0
TI,0057852586,Carlos Murillo,20081963,68,15,68,67,1
CE,2455410523,María Rodríguez,10021969,91,29,91,90,1
TI,5056612976,Miguel Murillo,07101994,20,22,20,52,0
CE,1071766639,Juan Rodríguez,20071955,97,77,97,88,1
CC,4718083726,Carlos Cartagena,06031990,99,3,99,45,0
CC,8541039264,Laura Cartagena,12011940,23,36,23,68,0
TI,5354325485,Marcela Castaneda,10071924,15,98,15,30,0
CE,2716837710,Luis Cartagena,08071983,97,35,97,87,0
CE,2346820151,Laura Martínez,27051937,68,90,68,4,0
CC,0168618408,Melissa González,09011963,86,10,86,77,0
TI,2662639336,Marcela Perez,23091933,99,15,99,15,1
CC,8950539564,María Murillo,25081969,73,26,73,62,1
TI,6378313130,Ana Castaneda,14091987,13,79,13,21,0
TI,9473093630,Sofía García,18041948,54,51,54,24,1
TI,6744029001,Manuela Murillo,28111967,81,52,81,83,1
CC,7565185493,Gabriela Hurtado,22031975,8,40,8,87,0
CE,6930205229,Manuela Hurtado,09021977,68,19,68,20,1
TI,7539514853,Laura Martínez,07021950,88,19,88,77,1
CE,1995968191,María Cifuentes,13111961,20,51,20,79,1
