tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,declaraRenta
CE,1853887034,Juan González,16031931,52,65,52,1,0
TI,4136285227,David Murillo,26041941,94,78,94,1,0
CC,1266761000,Luis Cartagena,23061928,11,30,11,3,0
TI,8007979227,Melissa Hurtado,05021959,52,68,52,44,0
CE,7176372107,Juan Hernández,03011934,97,34,97,86,0
CE,9940538957,María Cartagena,08101938,94,43,94,4,0
CC,6212408970,María López,26051948,41,41,41,81,0
CE,2756143410,David Cartagena,18031930,88,59,88,78,0
TI,4585030601,Miguel Cifuentes,06101955,11,86,11,22,0
CE,6508668640,Melissa Martínez,01011941,86,45,86,92,0
TI,9765077347,Melissa López,09041955,85,15,85,52,0
TI,8456960695,Daniela Hernández,25121957,5,58,5,77,0
CE,8843231078,Melissa Cifuentes,18041961,41,83,41,40,0
CC,7519314190,Juan García,19091930,94,6,94,67,0
CE,0299084171,Manuela Cartagena,20011948,52,43,52,88,0
TI,7440605033,Melissa Hernández,08011925,95,29,95,25,1
TI,3849170491,Luis Castaneda,03011972,66,3,66,4,1
CE,2851841844,María Cartagena,23081938,11,97,11,91,0
CE,6610726784,Daniela Castaneda,11071932,27,34,27,91,0
TI,0843736845,Daniela García,03041934,15,10,15,81,0
CC,5959925782,Miguel Castaneda,17061937,13,95,13,51,0
CE,3680116734,Daniela Martínez,05011952,97,75,97,2,0
CE,8092698392,Carlos Rodríguez,09111967,47,35,47,92,0
TI,4265323691,Daniela González,19041977,95,94,95,3,1
CE,6235123133,Carlos Perez,08061950,20,20,20,22,1
CC,9396478539,Gabriela Castaneda,28011975,76,34,76,53,1
TI,7602807258,Daniela Cifuentes,01041943,95,40,95,97,0
TI,6579907100,Laura González,09061981,41,50,41,47,1
TI,0295635729,Laura Martínez,06101927,44,30,44,98,0
TI,5177759335,María Martínez,24121946,8,54,8,31,0
CC,0152276806,Miguel Perez,05011941,52,83,52,45,0
CE,5497344259,Juan Murillo,07021930,70,20,70,10,0
TI,1945892035,Marcela López,23031943,15,93,15,97,0
CE,8992002263,Sofía Cartagena,17111988,95,15,95,99,1
CC,1004434117,Miguel Castaneda,24121957,20,53,20,35,1
CC,0836765602,Daniela Murillo,07121962,47,35,47,75,1
CE,3692064497,Juan Cartagena,07041965,81,13,81,32,0
CC,3994171489,Miguel García,12051942,5,11,5,43,0
CE,2338830676,Marcela Cartagena,01071977,47,54,47,6,0
CE,1856034981,Daniela Cartagena,18121952,73,88,73,98,0
TI,2554721550,Gabriela Murillo,22121955,27,32,27,92,0
CC,5695481763,Juan Perez,25091928,68,99,68,92,0
CC,2993091115,Sofía Perez,03051931,63,40,63,11,0
CE,9120650161,Gabriela Martínez,09101946,86,4,86,92,0
TI,4705500245,Sofía Perez,12081967,25,93,25,65,0
TI,5811945731,Manuela Hernández,03121963,68,83,68,42,0
CE,1802399826,Miguel Hernández,07041970,19,2,19,13,0
CC,4629077835,Sofía Murillo,06031988,11,25,11,3,1
CC,0724836280,David Cartagena,13111939,66,43,66,1,0
CE,6255886942,Luis Rodríguez,25101941,88,44,88,6,0
TI,2678629620,Juan Murillo,27041934,44,88,44,99,0
TI,3953351876,Sofía García,25031979,70,35,70,30,1
TI,0565819953,María Castaneda,25081930,11,83,11,35,0
CC,8620222287,Melissa Murillo,09051951,47,21,47,58,0
TI,8376658434,Carlos Rodríguez,17081950,54,98,54,60,0
CE,8627031244,Manuela González,23111945,99,45,99,25,0
CC,4024540329,María González,09051928,94,77,94,25,0
CC,5828139422,Luis Martínez,23041958,97,97,97,73,1
TI,7830992503,Carlos López,22091962,15,4,15,51,0
CE,5305635411,Luis Castaneda,27101958,81,19,81,40,0
CC,6076086413,Ana Cartagena,02111956,18,88,18,16,0
CC,4870904070,Juan García,21121940,41,67,41,20,0
CE,2425516768,Marcela González,22021975,91,36,91,68,1
CE,3731013819,Melissa Cifuentes,23061950,85,20,85,58,0
TI,1959314065,Miguel Rodríguez,18011953,66,59,66,67,0
CC,5972534003,Miguel Hurtado,23121947,17,11,17,30,0
TI,6965011158,Daniela Castaneda,05051962,20,29,20,40,0
CC,0970697191,Luis Murillo,27071943,52,40,52,45,0
TI,2906681913,David González,18071988,66,22,66,97,1
TI,4856663223,Miguel Martínez,04111983,95,1,95,42,1
CC,7847223271,Carlos Murillo,19101943,66,86,66,83,0
CC,5665195665,Juan Rodríguez,01081941,18,30,18,24,0
CE,9875012625,Juan Cartagena,08081930,23,52,23,2,0
CC,6903486860,Juan García,08061965,8,25,8,25,0
CC,6347758577,Carlos López,04021967,85,83,85,83,0
CC,6998274363,Ana Martínez,25011961,97,51,97,35,0
TI,5184178475,Melissa González,12041948,41,31,41,29,0
CC,6002524366,Miguel Castaneda,13081976,47,65,47,21,1
TI,8743820723,Juan Rodríguez,09061934,66,35,66,54,0
TI,2536362916,Ana Cartagena,09061938,73,98,73,95,0
TI,1731163877,Carlos Cifuentes,09061948,15,62,15,24,0
CE,6130195586,Daniela Castaneda,25041960,85,13,85,42,0
TI,7650374860,David Castaneda,25021937,20,1,20,95,0
CE,2490513890,Sofía Rodríguez,09051968,20,54,20,58,0
TI,1570880059,María Cifuentes,23021969,91,100,91,68,0
TI,0284884843,Daniela Cifuentes,12041948,63,77,63,21,0
CC,2357523725,Carlos González,10011949,68,54,68,55,0
CC,1543882633,Juan Hernández,10041941,73,86,73,32,0
TI,3836208643,Laura Hernández,14101972,66,21,66,50,0
TI,8425336490,Gabriela López,28121986,20,29,20,2,1
CC,6971626860,Miguel López,21061940,76,25,76,73,0
TI,7408545538,Sofía García,01121933,99,38,99,100,0
CC,1877133602,Melissa Murillo,17111940,50,45,50,94,0
CE,2030715084,Carlos Murillo,06041945,5,88,5,65,0
TI,6672865505,Juan Rodríguez,17081928,95,97,95,34,0
TI,2844485800,Manuela González,06081964,8,38,8,31,1
TI,0044749121,María Cartagena,27071953,50,13,50,25,0
CE,0591619816,Miguel González,08081969,25,40,25,55,0
CE,6714297871,Gabriela García,12011958,50,62,50,81,0
CC,9888988136,Marcela Castaneda,05071966,86,75,86,91,0
CE,8014210196,Miguel Hurtado,28031971,54,30,54,44,0
CC,9097000946,Ana García,12021969,68,54,68,50,0
TI,3460522195,Sofía López,13081964,94,21,94,13,0
TI,2433447152,Miguel González,08061969,13,11,13,4,0
CC,3773484576,Carlos Perez,13081966,5,15,5,16,0
TI,9611128113,Miguel Rodríguez,04011947,63,77,63,22,0
TI,3533702389,Carlos Murillo,07071940,15,11,15,44,0
TI,6778272190,Sofía González,20011984,63,32,63,29,1
TI,4416122942,Laura Rodríguez,16091953,13,67,13,98,0
CC,7016298191,Ana Hurtado,26071962,88,1,88,15,0
CC,7376122611,María Rodríguez,03081954,86,36,86,94,0
CC,4779291672,Melissa Rodríguez,18021973,19,16,19,53,0
CE,6439180940,David López,17121930,25,79,25,95,0
TI,2957703342,Carlos Murillo,09081926,5,59,5,62,0
TI,3575429473,Luis Perez,03041944,50,93,50,42,0
CC,4788840065,Miguel García,23031948,5,91,5,79,0
TI,7625206856,Daniela Castaneda,03061957,19,92,19,47,0
CC,5509327494,Carlos Perez,10091967,5,24,5,22,0
TI,7228334204,Daniela Cartagena,09121936,15,35,15,79,0
CE,6438567336,Sofía Murillo,08051946,50,25,50,43,0
TI,0043706538,Marcela García,18061961,66,1,66,1,0
TI,5634711741,Sofía López,20071928,15,40,15,19,0
CC,7294378326,María Cifuentes,19121949,19,79,19,2,0
TI,4811796198,Melissa Hernández,20091974,20,88,20,62,0
CE,5084772927,Marcela Cartagena,20071976,25,43,25,98,1
CE,7439244791,Gabriela Hernández,28091961,41,78,41,92,0
CC,9702778350,Laura López,03101933,99,73,99,3,0
CE,0063079096,Miguel García,07081968,13,86,13,97,0
TI,4203436012,Miguel Rodríguez,01041970,44,36,44,13,0
CE,1488893907,Manuela Rodríguez,26061962,20,97,20,3,0
CE,3669904995,Daniela García,26121966,63,51,63,95,0
CE,2581361975,Ana Rodríguez,17121963,13,81,13,74,0
CC,2948328659,Marcela Murillo,18081930,86,79,86,83,0
TI,4431414815,Manuela López,14111972,81,38,81,21,0
CE,9910556562,Manuela Hurtado,09061950,23,24,23,52,0
TI,9684011153,David García,01051965,66,100,66,11,0
TI,6728462027,Miguel Perez,25021973,85,20,85,100,0
TI,1452819867,Carlos Hurtado,15091967,19,99,19,58,0
CE,3635027147,María Martínez,17121959,94,83,94,68,0
CC,9933049634,Marcela González,19121934,13,93,13,98,0
CC,3741406853,Daniela Hurtado,22121955,95,99,95,95,0
TI,7842533837,Laura González,12031971,41,42,41,6,1
CC,9004179814,Ana García,28021949,91,67,91,52,0
CE,0417002241,Miguel López,06041946,86,34,86,90,0
CC,1864908632,Miguel Murillo,01071954,13,4,13,42,0
CE,0822510500,Miguel López,15081932,99,81,99,93,0
TI,3189296269,María González,20071928,27,81,27,59,0
CE,8663706096,Marcela Perez,28041950,11,99,11,87,0
TI,0468983014,Laura Perez,05021966,76,87,76,90,0
TI,5892836652,Juan Murillo,17011948,17,74,17,22,0
TI,3599510766,Luis Murillo,14101959,8,74,8,79,0
TI,8123770050,Gabriela Rodríguez,24101952,27,44,27,51,0
TI,6895235156,Carlos López,15051968,23,100,23,32,0
CC,0711368471,Daniela Murillo,09111941,13,44,13,67,0
CC,9628819474,Juan López,23091959,91,36,91,88,0
CC,9548973944,Miguel Castaneda,15061924,27,42,27,35,0
CE,5597922768,Laura Perez,13121937,15,93,15,97,0
CE,2149540825,Gabriela García,16041954,70,47,70,87,0
TI,5340053167,Juan García,18111928,85,78,85,83,0
TI,3217351433,David Cartagena,11031976,54,20,54,21,0
CE,2665529638,Miguel Perez,23021973,54,62,54,10,1
CE,2251983410,Gabriela Hurtado,07101938,81,83,81,83,0
CC,1997857462,Ana Perez,23071941,5,54,5,45,0
TI,2041226998,Laura Hurtado,11061970,13,83,13,36,0
TI,0600339336,David Castaneda,12061968,19,40,19,81,0
CE,4335749113,David González,04121972,27,11,27,93,1
CC,4009677907,Melissa Murillo,18121932,25,55,25,52,0
CC,0879968543,Melissa López,26091930,15,29,15,55,0
TI,6625115286,Sofía Cartagena,14081956,13,43,13,31,0
CE,6225195999,Gabriela Perez,18031934,88,38,88,91,0
CE,2947329719,Miguel Hurtado,13041953,66,52,66,19,0
TI,2790578362,Gabriela Castaneda,08041972,94,99,94,25,0
CE,4543949225,Luis López,05081966,54,34,54,36,0
CC,3915079630,Daniela Hurtado,02091954,52,88,52,83,0
CC,2299896192,Miguel González,02101969,19,11,19,86,0
CE,3382007576,Ana García,08021987,76,13,76,88,1
CC,1337255693,Daniela Martínez,22011986,95,65,95,55,1
CC,6014191655,Luis González,19121945,73,79,73,6,0
TI,8870489978,Laura Perez,25111942,18,35,18,34,0
TI,1006708116,Daniela López,09121964,15,88,15,59,1
CC,4342576614,María Cartagena,16071949,88,100,88,10,0
CE,6603815074,Sofía Rodríguez,20121945,99,94,99,43,0
TI,5393928974,Miguel López,25011963,63,55,63,31,0
CE,0249131733,Daniela Cifuentes,15021949,23,45,23,15,0
CC,0550458629,Laura García,03101962,54,29,54,92,0
TI,5826735468,Ana Hurtado,06071945,76,43,76,40,0
CC,2741606647,Laura Murillo,04041949,18,44,18,20,0
CC,1077910028,Miguel Martínez,13061948,23,3,23,94,1
CE,4227476348,Carlos Martínez,20051942,19,98,19,24,0
CE,7569028867,Melissa Rodríguez,06091946,97,11,97,53,0
CC,2150587480,Luis Cartagena,07111943,17,74,17,3,0
TI,3289364641,Marcela Hernández,27011939,13,24,13,77,0
CC,7196026401,Daniela Cifuentes,26011927,91,90,91,81,0
CE,9875565801,Ana López,05011926,66,65,66,98,0
CE,2134110498,David Perez,08111942,63,62,63,75,0
CE,5029595670,María Murillo,20061954,81,73,81,45,0
TI,8879186573,Manuela Perez,01041955,15,83,15,92,0
CE,5496100819,Manuela García,09031937,27,58,27,40,0
CE,3634171134,Gabriela Castaneda,08091944,94,3,94,10,0
CC,6823095477,María Cifuentes,19031988,23,60,23,92,1
TI,0039961435,David Rodríguez,07061917,20,42,20,24,0
TI,2961582506,Sofía Rodríguez,19111959,88,51,88,100,1
TI,9374156238,Carlos García,26111984,63,25,63,67,1
CC,1191508812,Gabriela López,10111948,11,54,11,2,1
CC,6122071484,Sofía Cifuentes,09021976,68,58,68,11,1
CE,9092710341,David Murillo,26051959,54,73,54,47,1
CE,2490422976,Laura Cartagena,08061928,23,68,23,3,0
CC,2975651852,David Perez,15111940,68,54,68,98,0
TI,1434315567,Ana Rodríguez,13121938,47,42,47,29,0
CE,1848074016,Manuela López,13041958,95,65,95,34,1
CE,3729023411,Laura Cartagena,23071980,50,16,50,34,1
CC,7280245738,Laura Hurtado,15051956,20,19,20,78,0
CC,0719450293,Manuela González,07051964,41,93,41,53,1
CC,1349462047,Marcela García,16021984,19,51,19,94,1
CE,5972379325,Juan Cifuentes,05031949,17,94,17,20,0
CC,5576755538,Melissa Cartagena,25031970,86,78,86,67,1
CC,9080739966,Marcela García,18111969,86,16,86,21,0
CC,9398244476,Juan Cifuentes,15031930,97,55,97,41,0
CE,9898599486,Manuela González,12051957,25,73,25,87,0
CE,1134442690,Marcela González,12061951,8,32,8,24,1
TI,4319130619,María García,14021938,50,55,50,53,1
CC,6161105138,Luis Cartagena,03081969,8,24,8,26,1
CC,7821490333,Ana González,17111987,76,50,76,50,1
CE,1023480122,Ana Murillo,22041983,73,97,73,51,1
TI,8002534972,David García,21051941,76,36,76,87,0
TI,7521323410,María Perez,15101929,18,81,18,40,1
TI,0666303262,Sofía Cartagena,15011947,81,90,81,35,1
CE,0587307428,María Murillo,20101923,63,93,63,92,0
TI,5436655026,Melissa García,23051966,99,38,99,42,0
CC,4046877834,Miguel López,27021939,23,55,23,20,0
CC,2618564277,David Murillo,08051974,76,20,76,55,1
CC,7830461041,Gabriela López,21021949,81,30,81,10,0
CC,9696436764,Laura Cartagena,11101954,5,83,5,21,0
CE,7913236593,Laura Perez,27051933,41,4,41,60,0
TI,0225692101,Daniela Cartagena,25071960,18,55,18,87,1
CC,3612782281,Gabriela Hernández,02091942,85,93,85,97,0
CC,7898936682,Laura García,12021963,19,2,19,15,0
CC,2351258424,Marcela Perez,24111977,20,75,20,45,1
TI,3262733955,Carlos Hernández,09011959,94,78,94,97,0
CE,9967881379,Manuela Castaneda,09051961,11,51,11,86,0
CC,2225848934,Carlos Cartagena,23051902,23,26,23,53,0
CE,1583000131,Carlos López,06061908,13,31,13,100,0
CE,7532741159,Daniela López,06021939,86,54,86,86,0
TI,1457845776,David Castaneda,28091932,25,24,25,43,1
TI,2158147486,Gabriela Martínez,10031924,20,92,20,87,0
TI,6728067336,Manuela Martínez,19121957,11,45,11,52,1
CC,5349437932,David Castaneda,17091974,5,13,5,100,1
CC,6722691704,Laura Rodríguez,21031927,27,3,27,94,0
CC,9678872258,Sofía González,12051941,19,19,19,10,0
CE,2870873271,Marcela González,04041930,11,21,11,67,1
CE,7430725929,David García,19101928,91,98,91,58,0
CE,5501585000,Luis Castaneda,27051952,41,43,41,44,1
CC,7010877071,Juan Martínez,03071949,70,75,70,94,0
TI,1353522490,Marcela Rodríguez,16052005,23,53,23,54,0
TI,2448489890,Luis Castaneda,12111952,68,92,68,15,1
CE,0034427805,Manuela González,24121972,95,32,95,24,1
TI,3206879430,Carlos Martínez,07031987,41,95,41,19,1
CE,6684223748,Miguel Cartagena,16061956,95,93,95,43,1
CC,7749113163,David Martínez,21082009,88,42,88,38,0
CE,0747895148,María Perez,13031932,47,2,47,25,0
CE,2431192893,Gabriela Cifuentes,19012006,23,20,23,47,0
CE,5869489885,Juan Rodríguez,20101981,88,78,88,20,1
CC,7797916146,Daniela Martínez,17091926,86,19,86,29,0
TI,1159560344,María López,22031969,5,62,5,2,1
CE,7900843515,María García,02041987,15,2,15,86,1
CC,6123673931,Daniela Perez,07031982,5,51,5,91,1
TI,8890813280,Sofía Cifuentes,12081942,41,83,41,21,1
CE,7416580450,Sofía Castaneda,21031947,76,55,76,30,0
CC,9233156192,Carlos Castaneda,10091904,47,3,47,19,0
TI,5039736413,Laura García,19061980,23,10,23,10,1
CC,3352894992,Juan Hernández,16051956,73,29,73,35,0
TI,4397037414,Miguel Cifuentes,12081958,25,67,25,16,1
TI,3265413916,Melissa Castaneda,10091953,76,75,76,24,1
CE,5478215859,Luis Hernández,22101932,76,73,76,81,1
TI,2183579659,Ana Murillo,20021980,63,10,63,42,1
CE,7764472586,Sofía Cifuentes,24091986,63,90,63,75,1
CE,9639236479,Daniela Castaneda,08041955,88,65,88,67,1
CC,2425598568,Gabriela López,12031931,5,51,5,51,0
TI,3625651707,Carlos Hurtado,18081937,18,4,18,94,0
TI,9999339386,Carlos Perez,17061958,17,75,17,86,1
TI,4120012715,Carlos López,03111968,88,13,88,93,1
CE,6483297245,Ana Perez,21031933,52,74,52,34,1
CC,7070796544,Daniela López,10021971,41,100,41,51,1
TI,8623129845,Sofía Cifuentes,22091943,68,24,68,19,0
TI,7976512283,Marcela García,26111933,19,97,19,36,0
CE,7349454517,Gabriela Murillo,11101950,15,75,15,67,1
CC,4314942441,Luis Castaneda,21011959,70,73,70,20,1
TI,4065672291,Carlos González,08121948,15,53,15,59,1
TI,9418902457,María Rodríguez,11022006,54,29,54,83,0
TI,7541181235,María Castaneda,12081932,95,91,95,40,1
CE,0445274692,David Cartagena,10021947,54,44,54,24,1
CE,9861794485,Juan García,13111960,76,98,76,52,1
CC,5852567779,Miguel Cartagena,16011973,50,15,50,87,1
CE,2799537467,Luis López,12051946,91,25,91,55,0
CE,6298771070,Laura Rodríguez,16061979,68,54,68,78,1
TI,5989061366,Ana González,07031996,76,24,76,34,0
CC,3456894027,Laura Cartagena,08051953,44,31,44,3,0
TI,2033497884,Carlos Castaneda,22061968,88,88,88,86,1
TI,0965613204,Carlos Rodríguez,11071991,19,45,19,77,0
CC,0080561147,Sofía Perez,18091964,17,54,17,35,1
TI,9660060640,Luis Cifuentes,07031937,95,22,95,30,0
CC,9171517663,Melissa Hurtado,07031965,27,58,27,65,1
CE,3409358166,Laura López,09031978,18,81,18,51,1
TI,9903248087,Sofía Hernández,17101944,25,42,25,59,0
TI,4142562033,Carlos López,06061948,95,87,95,26,0
TI,5923275684,Laura López,11101975,5,88,5,73,1
TI,6943717750,Manuela Cartagena,05051930,70,40,70,34,0
TI,1726305855,Carlos García,19122006,18,21,18,75,0
TI,7261821943,Laura Murillo,20052005,81,58,81,94,0
CE,7589084447,Carlos Murillo,10091986,47,41,47,97,1
TI,7396866708,Manuela Cifuentes,17091945,41,86,41,55,1
TI,4609523169,Luis Martínez,16071969,27,47,27,38,1
CC,8663639615,Ana Hernández,07091978,23,36,23,75,1
CC,0950464931,Gabriela Murillo,10021966,85,78,85,47,1
TI,3556708139,Miguel Cartagena,24061916,44,29,44,1,0
CC,1597458775,Luis Perez,08031987,99,38,99,81,1
CC,2564003540,Gabriela González,09061999,18,68,18,21,0
CE,1271701272,David Castaneda,04061967,19,34,19,41,1
CE,9359839709,Juan Cifuentes,24051951,27,73,27,29,0
CC,3070923830,Carlos Cartagena,11121941,91,36,91,75,0
CC,6664673098,Melissa Cifuentes,22031959,8,29,8,15,0
CE,4236371569,María Hernández,12081929,47,97,47,41,0
CC,7687837101,Carlos Perez,25041931,25,40,25,99,0
CC,7461862962,Sofía García,22031971,50,67,50,100,1
TI,0039957846,Marcela Perez,07051939,76,59,76,1,1
CE,3554317548,Ana Hurtado,20011959,52,60,52,40,1
CE,8569769220,Luis Murillo,22121963,47,10,47,26,1
CE,0751086330,Sofía González,19101935,23,42,23,100,1
CC,4254736962,David Castaneda,15061927,95,6,95,94,0
CE,3707500235,Manuela López,22071995,5,44,5,79,0
CC,0687452569,Carlos Hurtado,03091946,88,83,88,50,1
CC,2401481446,Luis González,16061924,66,36,66,87,0
CE,6547790595,David Cifuentes,26111927,19,74,19,99,0
CE,9141239509,Luis Cifuentes,12061971,73,10,73,30,1
CC,8491805145,María Cifuentes,06081955,27,34,27,1,1
TI,3773342196,Miguel González,20041979,52,81,52,45,1
CC,5753913232,Marcela Cartagena,21041933,18,19,18,15,0
TI,6126723358,Miguel Cifuentes,23071938,86,98,86,68,1
CC,9956926471,Juan Martínez,17081932,19,60,19,87,0
CC,6559938284,Laura Hurtado,20021928,99,11,99,24,0
TI,6437013281,Melissa Martínez,23081960,73,94,73,43,1
TI,6084274145,David Cartagena,08111940,25,95,25,29,0
CC,5020258785,Carlos Rodríguez,16041957,41,1,41,51,0
CC,0059013774,Laura García,16051926,13,25,13,31,1
CC,4748306475,Gabriela Murillo,20101939,85,4,85,3,0
CC,7390985633,Marcela Murillo,19071929,97,75,97,97,0
TI,1749486090,Gabriela López,18081967,70,87,70,92,1
CE,9587368069,Marcela Perez,21111928,19,86,19,93,0
TI,6562455182,Melissa Hernández,08041980,54,88,54,98,1
CE,6756663322,Manuela González,26041961,54,51,54,52,1
CC,4072689721,David Rodríguez,28101931,17,73,17,43,0
TI,8458948713,Luis González,20071925,23,54,23,94,1
CE,5739435394,Daniela González,17041952,44,94,44,54,1
TI,8825013084,Manuela Murillo,08071977,99,87,99,87,1
CC,7276307197,Laura Hernández,02031974,68,99,68,93,1
CE,4982628562,Daniela López,26021936,23,52,23,10,1
CE,0885702903,Daniela Perez,10101958,15,29,15,24,1
CE,6051885666,Sofía Cifuentes,01021929,41,3,41,40,0
CE,5101448518,Carlos López,23091935,8,98,8,93,0
CE,2270540625,Luis Martínez,08021988,23,62,23,4,1
CC,8052259311,Miguel Martínez,21101933,99,45,99,10,0
CE,4466064670,Laura Hurtado,14021949,97,2,97,20,0
CE,5228429488,Sofía López,26011931,63,25,63,92,0
CC,3114964045,María González,09021988,88,36,88,20,1
CE,2099810954,Gabriela Murillo,24071985,8,32,8,22,1
CC,8316559155,Daniela Perez,05051942,5,10,5,34,1
CE,2866699816,Carlos Hurtado,11041900,19,94,19,21,0
CC,6909226580,Melissa Cartagena,10021953,52,91,52,26,1
CC,7159425337,Gabriela Hernández,18051983,52,24,52,78,1
CC,9859297763,Daniela González,01101938,52,43,52,41,0
TI,2194822194,Ana Perez,25101953,86,58,86,68,0
CE,9004555897,Carlos Hernández,17011984,95,38,95,58,1
CC,0099763004,Manuela Hernández,15081935,23,91,23,42,0
CC,4524464710,Gabriela Perez,20091994,47,92,47,51,0
TI,4148296615,Sofía Rodríguez,13041937,44,21,44,92,1
CE,3155714366,David Cifuentes,23081982,18,88,18,30,1
TI,8385319510,Melissa Hernández,07061952,47,88,47,97,0
TI,0824354678,Melissa González,11111948,99,65,99,47,1
TI,9688956615,Luis González,18091970,70,88,70,59,1
TI,9566775169,David Perez,04021987,20,3,20,60,1
TI,2909932440,Sofía Rodríguez,26051926,76,47,76,54,0
CE,5416705788,Gabriela Cartagena,23071943,97,42,97,42,1
CE,9418486251,Miguel González,16081964,13,50,13,78,1
TI,0699830806,Luis Cartagena,23101969,94,55,94,91,1
CE,4679919235,Melissa Rodríguez,01091977,17,3,17,2,1
CE,4813535990,Daniela González,18051942,86,65,86,65,1
CE,9084302296,Miguel Cifuentes,13121959,27,78,27,41,1
CE,5208089550,Daniela Perez,20041987,68,1,68,26,1
CE,2310578269,Daniela Hernández,15101932,13,31,13,19,0
CE,7922898772,Ana Hurtado,25051976,23,6,23,74,1
CE,4166620816,Marcela Perez,17021967,76,4,76,74,0
CE,3196767395,Juan Rodríguez,11031942,94,93,94,34,1
TI,3832865154,Ana Hurtado,15101948,20,92,20,98,1
CC,9756442826,Daniela Perez,02101987,47,35,47,93,1
